date,TX_C_city_mean,TN_C_city_mean,ERA5_t2m_max_C,ERA5_t2m_min_C,FG_ms_city_mean,PP_hPa_city_mean,NDVI_city,day_sin,day_cos,month
2020-01-27,8.697619047619046,0.2761904761904762,7.020813,0.6977844,3.6000000000000005,1011.2969696969697,0.4951833,0.44794493940789115,0.8940611451454876,1
2020-01-28,8.3,2.6654761904761908,8.0720825,3.9647522,5.429729729729728,994.681818181818,0.4951833,0.4632579225674917,0.88622350294858,1
2020-01-29,6.020238095238096,2.1654761904761903,5.081909,2.2427979,6.6891891891891895,999.6636363636364,0.4951833,0.4784338202547012,0.8781236129591848,1
2020-01-30,8.013095238095238,2.2273809523809525,6.652649,2.9304504,5.683783783783784,1006.9151515151516,0.4951833,0.49346814167723735,0.8697638720650646,1
2020-01-31,11.65952380952381,6.328571428571429,10.018463,6.9540405,5.870270270270271,1002.1545454545454,0.4951833,0.5083564379375122,0.8611467540480452,1
2020-02-01,12.715476190476192,7.607142857142858,11.338806,9.724976,5.324324324324325,1002.1515151515154,0.4951833,0.5230943033491326,0.8522748088519838,2
2020-02-02,8.823809523809524,5.201190476190478,7.9499817,5.704071,4.954054054054054,1004.760606060606,0.4951833,0.5376773767406141,0.8431506618282,2
2020-02-03,9.542857142857144,5.190476190476191,9.221985,5.118866,3.921621621621622,1006.760606060606,0.4951833,0.5521013427459208,0.8337770129585915,2
2020-02-04,6.623809523809525,2.9714285714285715,6.047699,3.892212,5.086486486486487,1005.1696969696968,0.4951833,0.5663619330814524,0.8241566360566663,2
2020-02-05,5.221428571428572,0.7214285714285713,4.2368164,1.4010315,4.781081081081082,1026.9363636363637,0.4951833,0.580454927809098,0.8142923779467267,2
2020-02-06,5.972619047619047,1.6392857142857145,5.423065,2.0513306,4.6378378378378375,1028.2606060606065,0.4951833,0.5943761565849831,0.804187157621448,2
2020-02-07,6.405952380952381,3.684523809523809,6.257324,4.7213745,2.22972972972973,1029.3121212121214,0.4951833,0.6081214998935418,0.7938439653781019,2
2020-02-08,8.71860465116279,0.4755813953488372,7.842865,1.774353,3.4666666666666663,1024.221212121212,0.4951833,0.6216868902665479,0.7832658619336791,2
2020-02-09,13.158139534883723,4.297674418604651,11.795319,3.9725952,6.602564102564102,1011.8696969696972,0.4951833,0.6350683134867438,0.7724559775191742,2
2020-02-10,13.484883720930233,3.3337209302325586,12.643372,5.3632812,7.866666666666667,989.8909090909092,0.4951833,0.6482618097757122,0.7614175109532997,2
2020-02-11,6.57093023255814,2.1348837209302327,6.470337,2.6684875,8.151282051282049,994.4969696969696,0.4951833,0.6612634749656386,0.7501537286959042,2
2020-02-12,6.4581395348837205,2.21046511627907,5.616455,2.7515259,7.761538461538461,1005.751515151515,0.4951833,0.6740694616546161,0.7386679638813748,2
2020-02-13,5.774418604651163,0.6348837209302327,5.6536255,0.92456055,4.61025641025641,1010.4090909090908,0.4951833,0.6866759803451553,0.726963615332308,2
2020-02-14,6.289534883720932,0.8325581395348838,6.4613647,1.1021729,2.0846153846153848,1013.8878787878788,0.4951833,0.6990793005655562,0.7150441465537444,2
2020-02-15,10.222093023255814,0.9151162790697674,9.290497,3.0742188,3.9256410256410255,1021.7030303030302,0.4951833,0.7112757519738152,0.7029130847082615,2
2020-02-16,16.209302325581394,7.1139534883720925,15.860718,6.9157104,6.923076923076923,1008.3878787878788,0.4951833,0.7232617254437388,0.6905740195722293,2
2020-02-17,12.681395348837212,6.258139534883721,15.571228,8.299011,6.3,1010.2272727272727,0.4951833,0.7350336741329413,0.6780306024735382,2
2020-02-18,8.70232558139535,4.098837209302325,8.297852,6.1062317,6.148717948717949,1016.4909090909092,0.4951833,0.746588114532413,0.6652865452111116,2
2020-02-19,7.104651162790698,3.088372093023256,7.1648865,4.518738,5.466666666666667,1013.460606060606,0.4951833,0.7579216274973472,0.6523456189565257,2
2020-02-20,7.695348837209302,0.458139534883721,7.1966553,0.598999,4.438461538461539,1017.2575757575758,0.4951833,0.7690308592589181,0.6392116531380588,2
2020-02-21,7.834883720930232,3.5755813953488373,7.626465,3.829895,6.251282051282051,1017.2303030303032,0.4951833,0.7799125224167177,0.6258885343075018,2
2020-02-22,11.913953488372094,5.138372093023255,10.624268,4.9384766,7.374358974358974,1015.9666666666668,0.4951833,0.7905633969115482,0.612380204990065,2
2020-02-23,9.80813953488372,3.8232558139534887,8.615173,6.057678,6.025641025641025,1008.709090909091,0.4951833,0.8009803309782905,0.5986906625177214,2
2020-02-24,8.066279069767443,2.993023255813954,8.2229,3.8491821,5.376923076923077,1014.1242424242424,0.4951833,0.8111602420785621,0.5848239578463322,2
2020-02-25,10.542352941176471,3.150588235294118,9.454773,6.5622864,5.523076923076922,996.8636363636364,0.4951833,0.8211001178128892,0.5707841943569036,2
2020-02-26,5.477647058823529,1.0270588235294118,4.6260986,2.0880127,3.861538461538462,993.790909090909,0.4951833,0.8307970168121247,0.5565755266413303,2
2020-02-27,5.957647058823531,0.6458823529411766,5.468384,1.5448608,3.2,1000.9060606060604,0.4951833,0.8402480696078469,0.5422021592729844,2
2020-02-28,7.784705882352941,0.0564705882352941,7.0389404,-0.046020508,4.31025641025641,1010.0636363636364,0.4951833,0.8494504794814806,0.527668345562516,2
2020-02-29,11.318823529411764,0.9623529411764709,11.854675,1.7175293,5.333333333333333,999.609090909091,0.4951833,0.8584015232918917,0.512978386299228,2
2020-03-01,10.522352941176472,3.4200000000000004,10.741394,4.6311646,4.6692307692307695,996.2424242424242,0.4951833,0.8670985522812081,0.4981366284784055,3
2020-03-02,9.130232558139536,2.797674418604651,8.699219,4.017029,3.020512820512821,994.0818181818184,0.4951833,0.8755389928586302,0.4831474640149687,3
2020-03-03,6.610588235294118,1.2164705882352942,6.8529663,3.0128784,2.930769230769231,997.918181818182,0.4951833,0.8837203473619977,0.4680153284438345,3
2020-03-04,8.354651162790697,-0.1569767441860465,8.02771,1.8012695,3.128205128205128,1009.0333333333332,0.4951833,0.8916401947968874,0.45274469960737107,3
2020-03-05,10.327906976744186,-0.458139534883721,9.670471,-0.9220886,3.1538461538461533,1004.4090909090908,0.4951833,0.8992961915530253,0.4373400963303323,3
2020-03-06,7.4837209302325585,2.88953488372093,8.770874,3.4552307,3.671794871794872,993.5454545454544,0.4951833,0.9066860720977985,0.4218060770826634,3
2020-03-07,6.880232558139536,0.9790697674418608,6.9396973,3.5671997,4.541025641025643,1009.5060606060608,0.4951833,0.9138076496466615,0.4061472386305789,3
2020-03-08,10.260465116279072,-0.4744186046511628,9.91452,0.90527344,3.502564102564104,1016.4363636363636,0.4951833,0.9206588168102428,0.3903682146763026,3
2020-03-09,10.34367816091954,3.272413793103449,10.1918335,5.955414,2.830769230769232,1010.9060606060608,0.4951833,0.9272375462179537,0.374473674486883,3
2020-03-10,10.767816091954025,2.19080459770115,10.488342,2.9506836,5.253846153846153,1007.0212121212122,0.4951833,0.9335418911179212,0.35846832151248087,3
2020-03-11,12.813793103448278,6.950574712643679,11.870117,7.9782104,5.353846153846153,1006.469696969697,0.4951833,0.9395699859530622,0.342356891994542,3
2020-03-12,13.37241379310345,3.624137931034482,12.482788,7.7023315,6.966666666666667,1005.4878787878788,0.4951833,0.945320046913132,0.3261441535642696,3
2020-03-13,9.440229885057471,2.01264367816092,9.344269,4.75531,6.6282051282051295,1010.030303030303,0.4951833,0.9507903724625832,0.3098349038318025,3
2020-03-14,8.02528735632184,-2.52183908045977,6.512207,-1.4257507,2.312820512820513,1023.6636363636364,0.4951833,0.9559793438440766,0.2934339689665273,3
2020-03-15,12.020689655172417,-1.2862068965517242,11.04895,0.32583618,4.753846153846153,1021.3242424242424,0.4951833,0.9608854255574977,0.27694620226893646,3
2020-03-16,16.301149425287353,1.742528735632184,15.2265625,2.663025,3.015384615384616,1018.6636363636364,0.4951833,0.9655071658143364,0.2603764827344581,3
2020-03-17,15.057471264367816,1.4114942528735632,14.371826,3.4750366,2.3358974358974365,1026.6636363636364,0.4951833,0.969843196967294,0.24372971360968387,3
2020-03-18,17.1,4.205747126436782,15.484985,4.7765503,3.597435897435897,1025.9212121212122,0.4951833,0.9738922359149924,0.22701082094141847,3
2020-03-19,14.579310344827586,5.375862068965517,12.778687,8.372864,2.3615384615384616,1024.878787878788,0.4951833,0.9776530844816641,0.2102247521189836,3
2020-03-20,9.34367816091954,3.98735632183908,9.909576,6.1898804,2.487179487179488,1025.9818181818182,0.4951833,0.981124629771712,0.19337647441020586,3
2020-03-21,7.097701149425289,-1.2252873563218392,6.5752563,2.0638428,4.43076923076923,1030.6060606060605,0.4951833,0.984305844499033,0.17647097349152166,3
2020-03-22,6.096551724137932,-3.682758620689655,4.7061157,-1.5175476,3.47948717948718,1036.530303030303,0.4951833,0.9871957872910085,0.15951325197263655,3
2020-03-23,6.152873563218392,-5.6816091954023,4.705353,-3.4759521,2.474358974358974,1039.9151515151516,0.4951833,0.9897936029670716,0.14250832791617088,3
2020-03-24,8.044827586206898,-5.565517241379311,5.8103943,-3.2659607,2.764102564102564,1037.748484848485,0.4951833,0.992098522791769,0.12546123335273648,3
2020-03-25,9.796551724137933,-3.875862068965518,6.7496033,-2.0683594,3.5789473684210527,1033.278787878788,0.4951833,0.9941098647022418,0.10837701279187609,3
2020-03-26,11.163218390804598,-2.4241379310344837,8.798248,-0.9968872,3.4743589743589745,1028.6242424242423,0.4951833,0.9958270335100595,0.09126072172931188,3
2020-03-27,16.22528735632184,1.1896551724137934,13.454376,1.8580017,2.98974358974359,1023.7848484848486,0.4951833,0.9972495210773451,0.07411742515094437,3
2020-03-28,14.54137931034483,0.0954022988505747,13.297974,1.7089844,3.223076923076923,1019.7999999999998,0.4951833,0.998376906467142,0.056952196034039754,3
2020-03-29,5.460919540229885,-2.8045977011494254,5.1438293,2.1634521,4.817948717948718,1022.3636363636366,0.4951833,0.9992088560679753,0.03977011384605572,3
2020-03-30,4.366666666666668,-5.242528735632185,3.5785522,-2.5950928,3.202564102564103,1027.318181818182,0.4951833,0.9997451236925734,0.022576263041545485,3
2020-03-31,5.498850574712644,-3.7735632183908048,4.3198547,-1.9953613,2.4307692307692306,1029.5121212121212,0.4951833,0.9999855506507186,0.005375731557583884,3
2020-04-01,9.60919540229885,-3.716091954022989,8.025818,-2.3086548,3.88421052631579,1021.0757575757576,0.4951833,0.9999300657962057,-0.011826390691832589,4
2020-04-02,10.789655172413791,2.0287356321839085,9.145264,1.0340881,4.4692307692307685,1011.248484848485,0.4951833,0.9995786855478958,-0.029025013321975237,4
2020-04-03,10.995402298850577,2.495402298850575,9.60733,4.2524414,4.951282051282052,1011.3090909090909,0.4951833,0.9989315138848577,-0.046215046983708354,4
2020-04-04,12.555172413793104,0.3241379310344828,10.795441,2.850647,1.9102564102564104,1024.578787878788,0.4951833,0.9979887423155984,-0.06339140486951038,4
2020-04-05,16.47241379310345,-0.4505747126436782,14.706421,1.2323608,3.605128205128205,1029.6090909090908,0.4951833,0.9967506498213929,-0.08054900421874167,4
2020-04-06,21.666666666666668,3.2781609195402304,18.629822,6.1568604,3.8,1024.2303030303033,0.4951833,0.9952176027737294,-0.09768276782171598,4
2020-04-07,19.594252873563217,4.887356321839081,17.580688,7.4921875,3.028205128205128,1029.1757575757576,0.4951833,0.9933900548258936,-0.11478762552212701,4
2020-04-08,22.368965517241374,3.4885057471264367,19.87146,6.5069885,2.1897435897435904,1028.0424242424242,0.4951833,0.9912685467787256,-0.13185851571739118,4
2020-04-09,18.34712643678161,3.3000000000000003,16.353638,7.460449,3.276923076923077,1022.9545454545456,0.4951833,0.9888537064205885,-0.1488903868564548,4
2020-04-10,15.836781609195404,0.8793103448275862,14.085144,5.2684937,2.1461538461538465,1026.227272727273,0.4951833,0.986146248341595,-0.16587819893463143,4
2020-04-11,15.897701149425286,-0.1850574712643677,13.6813965,3.9777832,1.5692307692307692,1026.448484848485,0.4951833,0.9831469737221499,-0.1828169249850199,4
2020-04-12,23.41379310344828,1.4827586206896557,20.86792,4.3482056,2.623076923076923,1016.4242424242426,0.4951833,0.9798567700958665,-0.1997015525660636,4
2020-04-13,12.582758620689658,2.0586206896551724,9.648254,6.77594,4.910256410256411,1013.5363636363636,0.4951833,0.9762766110869321,-0.21652708524481437,4
2020-04-14,10.767816091954025,-0.3114942528735632,9.244568,2.7464905,4.358974358974359,1020.8757575757576,0.4951833,0.9724075561219968,-0.23328854407545518,4
2020-04-15,15.65287356321839,3.317241379310345,14.093048,4.954773,4.715384615384616,1021.5727272727272,0.4951833,0.9682507501166718,-0.2499809690726521,4
2020-04-16,18.64137931034483,2.4735632183908045,16.714874,6.9368896,3.17948717948718,1016.7878787878788,0.4951833,0.9638074231367307,-0.26659942067929354,4
2020-04-17,17.094252873563217,2.639080459770115,15.24881,7.241455,2.0333333333333337,1017.7333333333332,0.4951833,0.9590788900341131,-0.28313898122818354,4
2020-04-18,17.603448275862068,1.5160919540229885,15.56543,6.053528,2.758974358974359,1018.5151515151516,0.4951833,0.9540665500578387,-0.2995947563972602,4
2020-04-19,13.96896551724138,3.1586206896551725,12.416504,5.425934,4.13846153846154,1022.0272727272728,0.4951833,0.9487718864399473,-0.31596187665790293,4
2020-04-20,15.63218390804598,1.1896551724137931,14.279083,5.493225,3.9615384615384617,1026.2939393939396,0.4951833,0.9431964659565866,-0.33223549871590435,4
2020-04-21,17.355172413793106,3.775862068965517,15.9953,6.64093,4.641025641025641,1026.2272727272727,0.4951833,0.9373419384643772,-0.3484108069446808,4
2020-04-22,18.65977011494253,3.39425287356322,17.836182,7.8547974,3.443589743589744,1026.1030303030304,0.4951833,0.9312100364121947,-0.3644830148102912,4
2020-04-23,21.25977011494253,2.980459770114943,19.501312,8.899048,1.9,1022.8484848484852,0.4951833,0.9248025743285089,-0.38044736628785164,4
2020-04-24,21.87701149425288,4.564367816091954,20.670807,8.429169,3.474358974358975,1009.530303030303,0.4951833,0.9181214482844364,-0.39629913726891813,4
2020-04-25,15.3,5.919540229885057,13.945496,8.362091,3.7,1009.4848484848484,0.4951833,0.9111686353326631,-0.41203363695942635,4
2020-04-26,18.0183908045977,2.8609195402298853,15.854645,8.176453,1.9615384615384612,1011.0909090909092,0.4951833,0.9039461929224011,-0.42764620926777464,4
2020-04-27,22.30689655172414,1.774712643678161,21.376343,8.164398,1.994871794871796,1008.5636363636364,0.4951833,0.8964562582905575,-0.44313223418263453,4
2020-04-28,22.62183908045977,6.675862068965518,22.103485,10.361145,2.5743589743589745,1004.2939393939394,0.4951833,0.8887010478292915,-0.45848712914008766,4
2020-04-29,17.024137931034485,8.027586206896553,17.324432,9.902893,2.3999999999999995,1004.6545454545457,0.4951833,0.8806828564301475,-0.47370635037968,4
2020-04-30,18.34367816091954,7.686206896551725,17.651184,9.850037,3.292307692307692,1004.3666666666668,0.4951833,0.8724040568049612,-0.48878539428899265,4
2020-05-01,17.521839080459767,7.866666666666668,16.98941,11.986694,3.82051282051282,1001.5060606060604,0.4951833,0.8638670987837349,-0.503719798736334,5
2020-05-02,14.974712643678163,5.844827586206897,15.412933,9.979187,3.415384615384616,1004.6272727272728,0.4951833,0.8550745085896932,-0.518505144391157,5
2020-05-03,14.936781609195402,5.488505747126437,14.766235,8.090515,3.243589743589744,1014.9939393939396,0.4951833,0.8460288880917339,-0.533137056031809,5
2020-05-04,13.333333333333334,3.355172413793104,12.129181,9.414093,2.138461538461539,1017.0151515151516,0.4951833,0.8367329140344921,-0.5476112038402312,5
2020-05-05,12.275862068965518,2.004597701149425,12.152374,5.6629333,3.4666666666666672,1018.5939393939396,0.4951833,0.8271893372462497,-0.5619233046832195,5
2020-05-06,16.873563218390803,3.6505747126436794,15.674835,5.355774,4.083333333333333,1021.678787878788,0.4951833,0.8174009818249189,-0.5760691233798758,5
2020-05-07,16.760919540229885,5.1000000000000005,15.6073,7.9465637,3.2500000000000004,1021.9545454545456,0.4951833,0.8073707443023492,-0.5900444739548627,5
2020-05-08,21.459770114942533,4.13448275862069,20.05835,7.1000366,2.23421052631579,1018.1909090909091,0.4951833,0.7971015927871943,-0.6038452208771035,5
2020-05-09,23.11149425287357,5.196551724137931,21.437897,9.775909,1.8184210526315787,1015.3151515151516,0.4951833,0.7865965660866021,-0.6174672802835514,5
2020-05-10,24.74827586206897,8.439080459770116,24.521332,13.173157,2.4157894736842107,1006.7666666666664,0.4951833,0.7758587728069828,-0.6309066211876704,5
2020-05-11,13.84367816091954,0.8724137931034484,15.677277,6.448639,4.457894736842105,1006.7727272727273,0.4951833,0.7648913904341225,-0.6441592666722685,5
2020-05-12,11.773563218390809,-0.4919540229885058,11.749451,3.4429321,3.723684210526316,1015.2454545454548,0.4951833,0.753697664392914,-0.6572212950663319,5
2020-05-13,14.46551724137931,3.5804597701149423,14.013367,4.823181,2.4333333333333336,1012.857575757576,0.4951833,0.742280907086982,-0.6700888411055113,5
2020-05-14,14.309195402298853,2.279310344827586,13.75708,6.060913,2.802564102564103,1016.4757575757576,0.4951833,0.7306444969184916,-0.6827580970759147,5
2020-05-15,15.758620689655173,0.1517241379310345,15.105774,4.548279,3.0666666666666678,1018.7272727272727,0.4951833,0.7187918772884232,-0.6952253139408722,5
2020-05-16,16.55632183908046,5.685057471264368,14.684723,8.390106,3.846153846153845,1020.4969696969696,0.4951833,0.7067265555776158,-0.7074868024503348,5
2020-05-17,18.636781609195403,7.279310344827586,17.473297,10.063904,3.782051282051282,1020.318181818182,0.4951833,0.6944521021088763,-0.719538934232584,5
2020-05-18,21.525287356321844,8.898850574712645,20.597656,11.603638,3.5846153846153848,1020.5272727272728,0.4951833,0.6819721490904629,-0.7313781428679254,5
2020-05-19,20.00574712643678,8.486206896551723,17.922485,12.275391,3.3461538461538463,1019.3242424242426,0.4951833,0.6692903895412567,-0.7430009249440493,5
2020-05-20,20.455172413793104,6.808045977011494,19.373627,10.270142,2.361538461538461,1021.7333333333336,0.4951833,0.6564105761979381,-0.7544038410927472,5
2020-05-21,21.27126436781609,4.802298850574712,20.485992,8.955322,2.0179487179487188,1023.9121212121214,0.4951833,0.6433365204044917,-0.765583517007675,5
2020-05-22,22.403448275862072,7.620689655172414,22.907196,12.932068,3.2076923076923074,1021.5848484848484,0.4951833,0.6300720909843687,-0.7765366444428655,5
2020-05-23,19.35977011494253,8.77816091954023,19.292297,14.033691,3.48974358974359,1019.1909090909088,0.4951833,0.6166212130956382,-0.7872599821916922,5
2020-05-24,17.157471264367818,8.005747126436782,16.84198,11.066162,4.087179487179487,1023.4575757575756,0.4951833,0.6029878670694714,-0.7977503570459932,5
2020-05-25,14.512643678160922,8.8,14.77948,10.466217,3.915384615384616,1027.1151515151516,0.4951833,0.5891760872322963,-0.8080046647350754,5
2020-05-26,20.310344827586206,6.544827586206898,18.828766,8.842834,2.335897435897436,1033.7909090909093,0.4951833,0.5751899607119775,-0.8180198708443174,5
2020-05-27,22.55057471264368,5.682758620689656,20.554565,10.282928,2.189743589743589,1032.078787878788,0.4951833,0.5610336262283677,-0.8277930117131022,5
2020-05-28,19.877011494252876,8.579310344827586,18.690857,12.066071,3.8,1029.5818181818183,0.4951833,0.5467112728685939,-0.8373211953118121,5
2020-05-29,20.54712643678161,6.074712643678161,19.22107,9.852478,2.6769230769230776,1028.809090909091,0.4951833,0.5322271388474397,-0.8466016020976267,5
2020-05-30,18.518390804597704,7.482758620689655,17.036072,10.953003,3.907692307692307,1024.7303030303033,0.4951833,0.5175855102531889,-0.8556314858488706,5
2020-05-31,22.471264367816094,8.420689655172414,21.252258,10.419098,4.348717948717948,1021.9212121212122,0.4951833,0.5027907197793043,-0.8644081744776648,5
2020-06-01,24.20919540229885,7.291954022988507,23.178131,11.300354,3.443589743589744,1023.3848484848484,0.52913123,0.4878471454423119,-0.8729290708206411,6
2020-06-02,26.810344827586214,8.345977011494254,25.751465,12.827362,2.758974358974359,1017.7000000000002,0.52913123,0.47275920928627757,-0.881191653407483,6
2020-06-03,25.468965517241383,9.611494252873564,24.08899,15.072632,2.182051282051282,1006.9151515151516,0.52913123,0.4575313760742512,-0.8891934772070711,6
2020-06-04,24.041379310344823,10.936781609195402,25.103088,15.761871,3.092307692307692,996.3757575757576,0.52913123,0.44216815196707204,-0.8969321743510065,6
2020-06-05,18.23333333333333,10.404597701149426,18.605804,13.069,4.053846153846154,994.248484848485,0.52913123,0.42667408318992467,-0.9044054548343001,6
2020-06-06,19.07356321839081,7.897701149425289,18.58841,11.610901,4.330769230769231,1000.8,0.52913123,0.4110537546870351,-0.9116111071930239,6
2020-06-07,19.2632183908046,7.977011494252873,19.33731,10.445618,2.47948717948718,1007.0666666666666,0.52913123,0.3953117887649151,-0.9185469991587165,6
2020-06-08,21.49425287356322,8.066666666666668,19.668274,12.139404,1.8974358974358971,1012.9060606060608,0.52913123,0.37945284372454435,-0.925211078289358,6
2020-06-09,22.10344827586207,9.978160919540231,21.343689,12.881531,2.387179487179487,1016.0727272727272,0.52913123,0.36348161248290634,-0.9316013725767187,6
2020-06-10,21.917241379310347,11.375862068965516,21.220947,13.92926,3.2589743589743594,1014.4575757575756,0.52913123,0.3474028211842774,-0.9377159910299093,6
2020-06-11,21.04827586206897,13.778160919540229,20.518616,15.09903,2.425641025641025,1011.0818181818184,0.52913123,0.3312212278016865,-0.9435531242349544,6
2020-06-12,27.528735632183903,13.72873563218391,26.582214,15.570465,2.607692307692308,1011.1727272727276,0.52913123,0.31494162072895193,-0.9491110448902284,6
2020-06-13,31.37011494252874,16.45402298850575,29.003113,19.758362,3.0657894736842106,1010.9090909090908,0.52913123,0.2985688173637202,-0.9543881083175908,6
2020-06-14,25.25057471264368,14.940229885057471,24.88498,20.467346,3.3210526315789477,1011.9969696969696,0.52913123,0.2821076626819194,-0.9593827529490743,6
2020-06-15,25.366666666666667,12.513793103448275,24.468933,16.79181,2.5307692307692307,1014.1515151515154,0.52913123,0.26556302780405594,-0.9640935007889755,6
2020-06-16,26.430232558139537,11.611627906976748,26.209595,14.768555,1.6487179487179486,1014.160606060606,0.52913123,0.24893980855376657,-0.9685189578512204,6
2020-06-17,28.44883720930233,13.251162790697672,27.6734,16.469635,2.005128205128205,1011.4363636363636,0.52913123,0.23224292400907015,-0.9726578145718654,6
2020-06-18,25.256976744186044,15.951162790697673,26.73468,21.266235,2.866666666666667,1009.8151515151516,0.52913123,0.21547731504673012,-0.976508846196619,6
2020-06-19,20.08139534883721,15.532558139534888,19.948486,17.310669,3.033333333333334,1012.0333333333336,0.52913123,0.19864794288017112,-0.9800709131432666,6
2020-06-20,19.916279069767445,14.951162790697676,17.324524,16.202698,4.55897435897436,1015.8484848484848,0.52913123,0.18175978759137534,-0.9833429613388902,6
2020-06-21,22.679069767441863,13.325581395348838,20.095215,15.527344,3.4128205128205127,1018.121212121212,0.52913123,0.16481784665719793,-0.9863240225317866,6
2020-06-22,25.71279069767442,11.59186046511628,24.878052,14.674225,3.217948717948718,1020.6454545454546,0.52913123,0.14782713347053048,-0.9890132145779883,6
2020-06-23,24.49418604651163,11.159302325581397,23.381653,14.096008,2.8717948717948727,1024.542424242424,0.52913123,0.13079267585675922,-0.9914097417023038,6
2020-06-24,25.232558139534884,10.515116279069767,24.624725,14.348694,2.438461538461538,1024.7545454545452,0.52913123,0.11371951458594969,-0.9935128947338007,6
2020-06-25,27.73720930232558,16.647674418604655,26.688965,18.85431,3.221052631578947,1021.621212121212,0.52913123,0.0966127018812031,-0.9953220513156602,6
2020-06-26,28.826744186046515,15.381395348837213,27.69513,18.834717,2.5026315789473688,1016.1939393939394,0.52913123,0.07947729992362097,-0.9968366760893436,6
