date,TX_C_city_mean,TN_C_city_mean,RR_mm_city_mean,PP_hPa_city_mean,FG_ms_city_mean,NDVI_city,TX_C_city_mean_anom,TN_C_city_mean_anom,NDVI_city_anom
2020-03-08,14.519148936170213,0.2893617021276596,0.06666666666666667,1020.1103448275861,2.5050632911392405,0.40419894,-6.0073235365371485,-7.8668303159531545,0.075968206
2020-03-09,15.713829787234042,3.3499999999999996,0.0,1020.8000000000001,2.5961538461538463,0.40419894,-4.812642685473319,-4.806192018080814,0.075968206
2020-03-10,21.961052631578955,4.521052631578947,0.0,1019.6931034482759,1.8607594936708864,0.40419894,1.4345801588715936,-3.6351393865018666,0.075968206
2020-03-11,24.340000000000003,6.72,0.0,1016.5517241379312,1.4962025316455696,0.40419894,3.813527527292642,-1.4361920180808143,0.075968206
2020-03-12,23.75894736842105,8.969473684210527,0.0,1011.8586206896553,2.00125,0.40419894,3.2324748957136897,0.8132816661297131,0.075968206
2020-03-13,19.478947368421053,7.231914893617023,0.0,1011.0758620689655,2.2430379746835447,0.40419894,-1.0475251042863079,-0.9242771244637913,0.075968206
2020-03-14,20.297894736842103,4.785263157894737,0.0,1012.6931034482759,1.5925,0.40419894,-0.2285777358652581,-3.370928860186077,0.075968206
2020-03-15,18.973684210526315,3.6189473684210527,58.47191011235955,1007.0206896551725,3.446249999999999,0.40419894,-1.5527882621810463,-4.537244649659762,0.075968206
2020-03-16,7.044680851063831,1.369148936170213,103.74157303370787,1009.4689655172415,3.847435897435897,0.40419894,-13.48179162164353,-6.787043081910602,0.075968206
2020-03-17,14.809782608695654,2.740217391304348,9.627906976744185,1016.3178571428572,3.8324675324675326,0.40419894,-5.716689864011707,-5.415974626776466,0.075968206
2020-03-18,16.67717391304348,6.685869565217391,0.011235955056179775,1017.1259259259258,2.496153846153846,0.40419894,-3.8492985596638825,-1.4703224528634227,0.075968206
2020-03-19,15.553763440860216,6.839784946236559,3.752808988764045,1012.4821428571429,2.3142857142857136,0.40419894,-4.972709031847145,-1.3164070718442549,0.075968206
2020-03-20,12.829032258064517,7.021505376344086,80.05681818181819,1008.4535714285714,2.9576923076923074,0.40419894,-7.697440214642844,-1.134686641736728,0.075968206
2020-03-21,10.46236559139785,4.937634408602151,36.75,1005.9642857142857,2.3474358974358975,0.40419894,-10.064106881309511,-3.2185576094786628,0.075968206
2020-03-22,12.823655913978497,4.1537634408602155,29.09090909090909,1005.8999999999997,1.8012820512820515,0.40419894,-7.702816558728864,-4.0024285772205985,0.075968206
2020-03-23,13.920430107526883,5.2279569892473114,17.7816091954023,1008.1,2.8103896103896107,0.40419894,-6.606042365180478,-2.9282350288335026,0.075968206
2020-03-24,14.68494623655914,5.626881720430107,0.3977272727272727,1008.9142857142855,3.302597402597403,0.40419894,-5.841526236148221,-2.5293102976507074,0.075968206
2020-03-25,16.457608695652176,3.385869565217391,8.89655172413793,1007.6821428571428,2.2363636363636363,0.40419894,-4.068863777055185,-4.770322452863423,0.075968206
2020-03-26,14.631182795698923,1.7268817204301081,0.08045977011494253,1004.3785714285714,2.876623376623377,0.40419894,-5.895289677008439,-6.429310297650706,0.075968206
2020-03-27,10.873118279569896,0.5924731182795699,1.3295454545454546,1006.8821428571428,3.278947368421053,0.40419894,-9.653354193137465,-7.563718899801244,0.075968206
2020-03-28,15.306451612903231,-0.2827956989247313,0.02247191011235955,1011.1392857142857,1.9921052631578948,0.40419894,-5.22002085980413,-8.438987717005546,0.075968206
2020-03-29,17.422580645161293,1.875268817204301,0.24719101123595505,1010.4178571428572,1.9350649350649347,0.40419894,-3.103891827546068,-6.280923200876513,0.075968206
2020-03-30,8.450537634408603,0.8666666666666668,48.92134831460674,1007.3464285714286,4.1302631578947375,0.40419894,-12.075934838298759,-7.289525351414147,0.075968206
2020-03-31,9.95483870967742,0.4451612903225806,129.93258426966293,1002.1857142857144,3.2220779220779225,0.40419894,-10.571633763029942,-7.711030727758233,0.075968206
2020-04-01,12.69782608695652,2.805434782608696,19.402298850574713,1004.4892857142859,2.073684210526315,0.40419894,-7.828646385750842,-5.350757235472118,0.075968206
2020-04-02,13.677173913043477,1.683695652173913,4.172413793103448,1007.2857142857144,2.4999999999999996,0.40419894,-6.849298559663884,-6.472496365906901,0.075968206
2020-04-03,16.383695652173916,1.7054347826086953,0.38636363636363635,1010.0,1.5657894736842106,0.40419894,-4.142776820533445,-6.4507572354721185,0.075968206
2020-04-04,17.083695652173912,3.1119565217391307,0.3522727272727273,1008.4535714285713,3.7693333333333325,0.40419894,-3.4427768205334495,-5.044235496341683,0.075968206
2020-04-05,17.51413043478261,7.823913043478262,61.77272727272727,1008.8321428571431,3.3653333333333335,0.40419894,-3.01234203792475,-0.33227897460255207,0.075968206
2020-04-06,16.207608695652176,9.955434782608696,50.17045454545455,1012.1357142857142,2.3,0.40419894,-4.318863777055185,1.7992427645278823,0.075968206
2020-04-07,18.215217391304346,9.054347826086957,23.137931034482758,1015.5250000000002,2.0763157894736843,0.40419894,-2.311255081403015,0.8981558080061429,0.075968206
2020-04-08,20.426086956521743,8.756521739130434,1.75,1014.2535714285716,1.6776315789473684,0.40419894,-0.10038551618561797,0.6003297210496203,0.075968206
2020-04-09,15.710869565217392,10.207608695652175,105.03448275862068,1012.5214285714286,1.8092105263157898,0.40419894,-4.8156029074899696,2.0514166775713605,0.075968206
2020-04-10,16.22826086956522,9.978260869565217,33.13793103448276,1013.5607142857143,1.9533333333333338,0.40419894,-4.298211603142143,1.8220688514844028,0.075968206
2020-04-11,18.24021739130435,9.713043478260868,52.36046511627907,1012.2821428571427,1.7000000000000002,0.40419894,-2.286255081403013,1.556851460180054,0.075968206
2020-04-12,18.421978021978024,8.8,26.5,1006.8037037037038,2.326315789473684,0.40419894,-2.1044944507293373,0.6438079819191866,0.075968206
2020-04-13,16.72747252747253,7.852747252747254,16.186046511627907,1001.6214285714284,2.078666666666667,0.40419894,-3.798999945234833,-0.3034447653335599,0.075968206
2020-04-14,17.41413043478261,7.741758241758241,81.97701149425288,1003.8749999999999,2.544,0.40419894,-3.1123420379247513,-0.41443377632257317,0.075968206
2020-04-15,14.609890109890113,7.542857142857144,104.80232558139535,1006.2285714285714,4.0729729729729724,0.40419894,-5.916582362817248,-0.6133348752236705,0.075968206
2020-04-16,15.04021739130435,8.543010752688172,97.47674418604652,1007.0642857142858,3.931578947368421,0.40419894,-5.48625508140301,0.38681873460735794,0.075968206
2020-04-17,16.123655913978496,8.512903225806454,25.482758620689655,1007.8678571428574,3.2289473684210526,0.40419894,-4.4028165587288655,0.35671120772564,0.075968206
2020-04-18,18.397826086956524,7.5445652173913045,43.54022988505747,1006.3777777777779,1.424675324675325,0.40419894,-2.1286463857508373,-0.6116268006895096,0.075968206
2020-04-19,17.153260869565216,7.535869565217391,30.816091954022987,1003.3814814814815,1.9961038961038964,0.40419894,-3.3732116031421455,-0.620322452863423,0.075968206
2020-04-20,16.211827956989247,5.225806451612904,39.758620689655174,1002.0500000000001,2.524675324675324,0.40419894,-4.314644515718115,-2.93038556646791,0.075968206
2020-04-21,14.133333333333335,6.405376344086022,16.93103448275862,1002.9000000000002,2.316883116883117,0.40419894,-6.393139139374027,-1.7508156739947918,0.075968206
2020-04-22,17.319565217391304,7.2423913043478265,0.11627906976744186,1007.8925925925926,1.607792207792208,0.40419894,-3.2069072553160574,-0.9138007137329875,0.075968206
2020-04-23,19.57741935483871,8.26666666666667,1.3448275862068966,1009.8035714285714,1.751948051948052,0.40419894,-0.949053117868651,0.1104746485858552,0.075968206
2020-04-24,21.159139784946237,9.3247311827957,9.183908045977011,1005.5321428571431,2.1818181818181817,0.40419894,0.6326673122388762,1.1685391647148862,0.075968206
2020-04-25,20.41521739130435,8.997826086956522,43.247058823529414,1002.1107142857144,2.056,0.40419894,-0.11125508140301221,0.8416340688757078,0.075968206
2020-04-26,17.47888888888889,9.174444444444443,14.833333333333334,1003.7777777777778,2.6297297297297297,0.40419894,-3.047583583818472,1.0182524263636292,0.075968206
2020-04-27,15.271428571428572,7.562222222222222,23.906976744186046,1005.2777777777779,2.9824324324324327,0.40419894,-5.255043901278789,-0.5939697958585919,0.075968206
2020-04-28,15.51428571428572,5.819780219780221,0.7906976744186046,1008.8592592592593,3.4157894736842107,0.40419894,-5.012186758421642,-2.3364117983005928,0.075968206
2020-04-29,17.423333333333336,5.216666666666667,4.767441860465116,1010.0576923076923,4.302597402597403,0.40419894,-3.1031391393740257,-2.9395253514141473,0.075968206
2020-04-30,16.261538461538464,8.565934065934066,1.2413793103448276,1011.2142857142856,4.61842105263158,0.40419894,-4.264934011168897,0.40974204785325163,0.075968206
2020-05-01,20.249450549450554,10.001098901098903,0.2558139534883721,1012.5185185185187,4.485333333333332,0.40419894,-0.2770219232568074,1.8449068830180888,0.075968206
2020-05-02,24.12282608695652,10.033695652173916,0.0,1012.8714285714286,2.565789473684211,0.40419894,3.596353614249157,1.8775036340931024,0.075968206
2020-05-03,27.557608695652174,9.501086956521739,0.0,1009.2642857142857,2.0533333333333332,0.40419894,7.031136222944813,1.344894938440925,0.075968206
2020-05-04,27.631111111111114,12.30879120879121,0.0975609756097561,1003.8185185185184,4.567123287671233,0.40419894,7.1046386384037525,4.152599190710395,0.075968206
2020-05-05,22.02967032967033,9.126373626373626,0.0,1008.8035714285714,2.4306666666666668,0.40419894,1.50319785696297,0.9701816082928119,0.075968206
2020-05-06,23.795652173913048,7.496739130434785,0.0,1010.5750000000002,1.5090909090909093,0.40419894,3.2691797012056867,-0.6594528876460295,0.075968206
2020-05-07,25.84395604395604,10.76703296703297,8.046511627906977,1006.7576923076922,3.1662337662337667,0.40419894,5.31748357124868,2.6108409489521556,0.075968206
2020-05-08,25.35108695652174,12.56195652173913,6.151162790697675,1005.0629629629631,2.5376623376623377,0.40419894,4.824614483814379,4.405764503658316,0.075968206
2020-05-09,20.531521739130437,10.304347826086957,37.54022988505747,1002.1888888888891,3.261538461538462,0.40419894,0.005049266423075238,2.148155808006143,0.075968206
2020-05-10,16.994565217391305,7.782795698924731,19.71264367816092,1000.6035714285715,3.6230769230769235,0.40419894,-3.5319072553160566,-0.3733963191560834,0.075968206
2020-05-11,17.545161290322582,8.334408602150539,34.55172413793103,1002.6,3.1571428571428575,0.40419894,-2.981311182384779,0.17821658406972496,0.075968206
2020-05-12,15.208695652173914,8.089130434782607,132.375,1002.1214285714285,1.762337662337662,0.40419894,-5.317776820533448,-0.06706158329820688,0.075968206
2020-05-13,17.18709677419355,8.396774193548389,62.36363636363637,998.2499999999999,2.401282051282051,0.40419894,-3.3393756985138126,0.24058217546757454,0.075968206
2020-05-14,14.349462365591398,7.834408602150539,23.897727272727273,1000.0,2.0371794871794866,0.40419894,-6.177010107115963,-0.32178341593027504,0.075968206
2020-05-15,16.561290322580646,7.775268817204301,51.37078651685393,1006.6392857142856,2.4692307692307693,0.40419894,-3.965182150126715,-0.3809232008765129,0.075968206
2020-05-16,18.491397849462366,7.933333333333335,5.909090909090909,1011.9178571428571,2.8166666666666664,0.40419894,-2.035074623244995,-0.22285868474747872,0.075968206
2020-05-17,21.160215053763444,6.336559139784946,0.02247191011235955,1015.4892857142858,2.2153846153846155,0.40419894,0.633742581056083,-1.8196328782958684,0.075968206
2020-05-18,25.054347826086957,7.48586956521739,0.0,1014.588888888889,2.1705128205128204,0.40419894,4.527875353379596,-0.6703224528634237,0.075968206
2020-05-19,26.603191489361706,9.545744680851065,0.0,1012.5827586206898,1.9645569620253163,0.40419894,6.076719016654344,1.3895526627702512,0.075968206
2020-05-20,28.468817204301075,10.555913978494624,0.0,1009.492857142857,1.9115384615384614,0.40419894,7.942344731593714,2.3997219604138103,0.075968206
2020-05-21,29.297826086956523,11.46195652173913,0.0,1011.7925925925925,2.0589743589743583,0.40419894,8.771353614249161,3.3057645036583168,0.075968206
2020-05-22,29.98913043478261,12.92717391304348,0.0,1014.4370370370373,2.072727272727273,0.40419894,9.462657962075248,4.770981894962667,0.075968206
2020-05-23,29.31413043478261,13.744565217391306,0.0,1016.1074074074073,2.185714285714286,0.40419894,8.787657962075247,5.588373199310492,0.075968206
2020-05-24,29.29456521739131,13.148913043478261,0.1111111111111111,1015.7592592592594,2.1910256410256412,0.40419894,8.768092744683948,4.992721025397447,0.075968206
2020-05-25,28.52282608695652,14.244565217391301,24.133333333333333,1014.5333333333335,2.598717948717949,0.40419894,7.996353614249159,6.088373199310487,0.075968206
2020-05-26,26.368478260869566,13.396739130434783,10.477272727272727,1015.5148148148148,2.8493506493506495,0.40419894,5.842005788162204,5.240547112353969,0.075968206
2020-05-27,28.5021978021978,13.785714285714286,0.36363636363636365,1013.7884615384615,3.2197368421052626,0.40419894,7.975725329490437,5.629522267633472,0.075968206
2020-05-28,28.318681318681318,13.424175824175826,0.0,1011.9346153846152,2.680263157894737,0.40419894,7.792208845973956,5.267983806095012,0.075968206
2020-05-29,30.070329670329667,12.923076923076923,0.022727272727272728,1006.4230769230769,1.8038961038961039,0.40419894,9.543857197622305,4.766884904996109,0.075968206
2020-05-30,30.61521739130435,14.31086956521739,5.816091954022989,1003.5407407407407,2.240789473684211,0.40419894,10.088744918596987,6.1546775471365756,0.075968206
2020-05-31,28.55888888888889,14.10777777777778,71.02272727272727,1003.2307692307694,2.544736842105263,0.40419894,8.03241641618153,5.951585759696966,0.075968206
2020-06-01,26.99130434782609,12.69010989010989,0.06741573033707865,1005.9370370370372,1.953947368421053,0.26150364,6.46483187511873,4.533917872029075,-0.0667271
2020-06-02,27.883516483516484,13.964835164835169,0.9545454545454546,1004.5961538461538,2.371428571428572,0.26150364,7.357044010809123,5.8086431467543544,-0.0667271
2020-06-03,26.165934065934074,13.069230769230769,53.4367816091954,1001.0777777777777,3.6144736842105254,0.26150364,5.639461593226713,4.913038751149955,-0.0667271
2020-06-04,21.543333333333333,11.474444444444442,7.546511627906977,1000.8037037037037,4.1,0.26150364,1.0168608606259717,3.318252426363628,-0.0667271
2020-06-05,26.447777777777784,8.324719101123597,0.0,1003.8807692307693,2.1276315789473683,0.26150364,5.9213053050704225,0.16852708304278252,-0.0667271
2020-06-06,25.60898876404495,11.923595505617978,7.046511627906977,1000.0520000000001,3.405263157894737,0.26150364,5.082516291337587,3.7674034875371643,-0.0667271
2020-06-07,21.911235955056178,10.632584269662923,22.458823529411763,1001.5800000000003,3.418421052631579,0.26150364,1.3847634823488164,2.4763922515821086,-0.0667271
2020-06-08,21.053409090909096,8.24494382022472,0.29411764705882354,1007.8807692307693,3.025333333333333,0.26150364,0.5269366182017343,0.08875180214390532,-0.0667271
2020-06-09,22.407954545454547,7.3113636363636365,0.0,1010.0000000000001,2.5273972602739727,0.26150364,1.8814820727471862,-0.8448283817171776,-0.0667271
2020-06-10,25.020224719101126,8.334065934065935,0.0,1006.6692307692308,2.465333333333333,0.26150364,4.493752246393765,0.1778739159851206,-0.0667271
2020-06-11,21.70769230769231,9.821978021978023,1.2988505747126438,1000.5703703703704,5.45,0.26150364,1.1812198349849474,1.6657860038972085,-0.0667271
2020-06-12,17.791208791208792,7.659340659340658,26.568181818181817,1001.3185185185185,4.92077922077922,0.26150364,-2.7352636814985694,-0.4968513587401562,-0.0667271
2020-06-13,20.93076923076923,7.98021978021978,0.10227272727272728,1007.485185185185,3.3000000000000003,0.26150364,0.40429675806186793,-0.17597223786103378,-0.0667271
2020-06-14,23.57582417582417,9.05054945054945,0.0,1011.9555555555555,2.675,0.26150364,3.049351703116809,0.8943574324686363,-0.0667271
2020-06-15,24.658241758241758,10.792307692307693,0.39080459770114945,1012.6074074074073,2.7026315789473685,0.26150364,4.131769285534396,2.636115674226879,-0.0667271
2020-06-16,23.634065934065937,11.997802197802198,2.552941176470588,1010.6259259259258,3.706578947368422,0.26150364,3.107593461358576,3.8416101797213837,-0.0667271
2020-06-17,24.09888888888889,9.709999999999999,0.0,1007.3153846153847,2.2842105263157895,0.26150364,3.572416416181529,1.553807981919185,-0.0667271
2020-06-18,26.604395604395606,10.410989010989013,0.0,1005.8185185185185,2.4460526315789473,0.26150364,6.0779231316882445,2.254796992908199,-0.0667271
2020-06-19,28.254347826086956,11.1989010989011,0.0,1009.4444444444446,2.6973684210526314,0.26150364,7.727875353379595,3.042709080820286,-0.0667271
2020-06-20,30.366304347826084,12.21195652173913,0.0,1012.4222222222223,2.523376623376623,0.26150364,9.839831875118723,4.055764503658317,-0.0667271
2020-06-21,31.528260869565216,13.348913043478262,0.0,1013.6555555555555,2.207792207792208,0.26150364,11.001788396857854,5.192721025397448,-0.0667271
2020-06-22,33.84021739130435,15.129347826086958,0.0,1010.8074074074074,2.1923076923076925,0.26150364,13.313744918596988,6.973155808006144,-0.0667271
2020-06-23,35.38924731182796,17.174193548387098,5.52808988764045,1006.0185185185184,2.3102564102564105,0.26150364,14.862774839120597,9.018001530306284,-0.0667271
2020-06-24,31.870114942528733,18.716853932584275,8.011904761904763,1006.3814814814815,2.8000000000000003,0.26150364,11.343642469821372,10.560661914503461,-0.0667271
2020-06-25,32.09318181818182,17.14886363636364,5.116279069767442,1004.537037037037,2.83972602739726,0.26150364,11.566709345474457,8.992671618282825,-0.0667271
2020-06-26,28.624175824175822,14.962222222222223,0.0,1005.8392857142857,3.4586666666666663,0.26150364,8.09770335146846,6.806030204141409,-0.0667271
2020-06-27,29.457777777777775,14.06777777777778,0.0,1008.1185185185187,2.7266666666666666,0.26150364,8.931305305070413,5.911585759696965,-0.0667271
2020-06-28,32.12777777777778,15.215555555555557,0.0,1008.8000000000001,2.2333333333333334,0.26150364,11.601305305070419,7.059363537474743,-0.0667271
2020-06-29,34.23820224719101,16.387640449438205,0.0,1005.6692307692307,2.183783783783784,0.26150364,13.71172977448365,8.231448431357391,-0.0667271
2020-06-30,35.120000000000005,17.696666666666665,3.264367816091954,1002.2037037037042,2.8946666666666667,0.26150364,14.593527527292643,9.540474648585851,-0.0667271
2020-07-01,32.507777777777775,17.256666666666668,0.0,1003.7111111111111,3.466666666666667,0.26150364,11.981305305070414,9.100474648585854,-0.0667271
2020-07-02,29.629670329670333,15.18901098901099,0.0,1007.2555555555556,3.542105263157894,0.26150364,9.103197856962971,7.032818970930176,-0.0667271
